"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"7327";"1877";"2";"Empat Bulan Diterapkan, Kebijakan B20 Hemat Impor Solar 937,48 Juta Dollar AS";"None"
"7328";"1878";"2";"Tak Mau Gaduh, Sri Mulyani Janji Hati-hati Pungut Pajak \"E-Commerce\"";"None"
"7329";"1879";"2";"Lion Air Bantah Buka Lowongan Pekerjaan di India";"None"
"7330";"1880";"2";"Shopee Tak Ingin Regulasi Pajak e-Commerce Membuat UMKM Mundur";"None"
"7331";"1881";"2";"Operasional Sriwijaya Air Resmi Dikelola Garuda Indonesia";"None"
"7332";"1882";"2";"2019, Mandiri Targetkan 100.000 Kartu e-Money Terjual Lewat Shopee";"None"
"7333";"1883";"2";"Sri Mulyani: Orang Indonesia Dengar Pajak Kepalanya Langsung Korslet...";"None"
"8175";"2725";"3";"Foto: Layangan Unik di The Kite Museum China";"None"
"8176";"2726";"3";"Liburan Awal Tahun 2019, Ada Bukit Teletubbies di Bondowoso";"None"
"8177";"2727";"3";"Foto Danau Laut Tawar, Keajaiban dari Gayo";"None"
"8178";"2728";"3";"Foto: Taman Langit Instagenik di Kota Batu";"None"
"8179";"2729";"3";"Uniknya Budidaya Bunga Edelweis di Lereng Gunung Bromo";"None"
"8180";"2730";"3";"Berkah Tahun Baru, Penjual Klepon di Pantai Sanur Laris Manis";"None"
"8181";"2731";"3";"Foto: Durian Runtuh Paling Dicari dari Ogan Komering Ulu";"None"
"8182";"2732";"3";"Libur Tahun Baru, Jalur Wisata Gunung Bromo Macet Panjang";"None"
"8183";"2733";"3";"Libur Tahun Baru, Pantai Sanur Ramai Wisatawan";"None"
"8184";"2734";"3";"Pantai Gunungkidul Sepi Saat Tahun Baru, Pedagang Mengeluh";"None"
"8185";"2735";"3";"Libur Tahun Baru, Pantai Gunungkidul Relatif Sepi Pengunjung";"None"
"8186";"2736";"3";"Foto: Amphiteater, Spot Wisata Baru di Nglanggeran Gunungkidul";"None"
"8187";"2737";"3";"Isi Liburan Tahun Baru dengan Tur Sejarah Surabaya Yuk!";"None"
"8188";"2738";"3";"Natal-Tahun Baru 2019, Penumpang Kereta Daop 5 Naik 5%";"None"
"8189";"2739";"3";"Libur Tahun Baru, Bisa Main Air di SnowBay TMII";"None"
"8190";"2740";"3";"Pilihan Destinasi Wisata di Palembang Untuk Liburan Awal Tahun";"None"
"8191";"2741";"3";"Libur Tahun Baru, 170 Ribu Turis Datang ke Nglanggeran Gunungkidul";"None"
"8192";"2742";"3";"Foto: 1.500 Balon Tahun Baru Terbang di Candi Borobudur";"None"
"8193";"2743";"3";"Malam Tahun Baru, 16.152 Turis Asing Kunjungi Bali";"None"
"8194";"2744";"3";"Bagaimana Suasana Malam Tahun Baru di Banda Aceh?";"None"
"8195";"2745";"3";"Tahun 2019, Ayo Datangi Spot Baru di Desa Wisata Nglanggeran";"None"
"8196";"2746";"3";"Meriahnya Tahun Baru di Desa Wisata Nglanggeran, Gunungkidul";"None"
"8197";"2747";"3";"Foto: Gemerlap Kembang Api Tahun Baru 2019 di TMII";"None"
"8198";"2748";"3";"Balon Warna-Warni Hiasi Langit Borobudur di Malam Tahun Baru";"None"
"8199";"2749";"3";"Tahun 2019, Ayo Pergi ke 5 Negara yang Isinya Wanita Cantik";"None"
"8200";"2750";"3";"Meriahnya Pesta Kembang Api Tahun Baru 2019 di TMII";"None"
"8201";"2751";"3";"Jembatan Paling Unik di Korea Selatan";"None"
"8202";"2752";"3";"Segarkan Mata di Terasering Argapura Majalengka";"None"
"8203";"2753";"3";"Libur Tahun Baru: Serunya Main Body Rafting di Pangandaran";"None"
"8204";"2754";"3";"Foto: Liburannya Model Cantik Thailand yang Viral Pakai Seragam PNS";"None"
"8205";"2755";"3";"Foto: Gaya Liburan Tahun Baru Cristiano Ronaldo di Dubai";"None"
"8206";"2756";"3";"Wisata Sungai di Ciamis yang Ngehits Buat Liburan";"None"
"8207";"2757";"3";"Yangjiabu, Desa Legendaris Penghasil Kertas Tahun Baru di China";"None"
"8208";"2758";"3";"Liburan Awal Tahun di Bali, Nusa Penida Jadi Tujuan Alternatif";"None"
"8209";"2759";"3";"November 2018, Jumlah Turis Malaysia di Indonesia Salip China";"None"
"8210";"2760";"3";"Asyik, Ada Aplikasi Wisata untuk Candi Tertua di Jawa";"None"
"8211";"2761";"3";"Jumlah Wisman yang Berkunjung ke Sulsel Menurun";"None"
"8212";"2762";"3";"Sampah Bertebaran di Gunung Bromo Usai Libur Tahun Baru 2019";"None"
"8213";"2763";"3";"Waduh, Destinasi di Banda Aceh Jadi Tempat Mesum";"None"
"8214";"2764";"3";"Turis China dan Australia Terbanyak Liburan ke Bali Sepanjang 2018";"None"
"8215";"2765";"3";"Sepanjang Tahun 2018, Gunung Semeru Didaki 853 Ribu Orang";"None"
"8216";"2766";"3";"Serunya Belajar dan Bermain Sains di Museum IPTEK";"None"
"8217";"2767";"3";"Keseruan Gritte Agatha Jelajah Wisata Tersembunyi di Makassar";"None"
"8218";"2768";"3";"Rekomendasi Liburan Seru di Jakarta Ala Syamsir Alam";"None"
"8219";"2769";"3";"Sampai Akhir Tahun 2018, 14,4 Juta Turis Kunjungi Indonesia";"None"
"8220";"2770";"3";"Geopark di Banyuwangi Masuk Penilaian UNESCO, Menpar Ucapkan Selamat";"None"
"8221";"2771";"3";"Foto: Alam Petungkriyono Kebanggaan Pekalongan";"None"
"8222";"2772";"3";"Dubai Jadi Pilihan Liburan Tahun Baru Pesepakbola Dunia";"None"
"8223";"2773";"3";"Libur Tahun Baru, Ini Tempat Wisata di Bali yang Ramai Wisatawan";"None"
"8224";"2774";"3";"Tempat Belanja & Hunting Foto Barang Antik di Jakarta";"None"
"8225";"2775";"3";"Istana Musim Panas yang Mewah di Beijing";"None"
"8226";"2776";"3";"Mimpi Jadi Nyata, Traveling ke Singapura!";"None"
"8227";"2777";"3";"5 Tempat Wisata Gratis di Jepang, Serius!";"None"
"8228";"2778";"3";"Tahun Baru 2019, Pengunjung Maharani Zoo Lamongan Naik 10 Persen";"None"
"8229";"2779";"3";"Rumah Anno 1925 dan Suvenir Khas Banjarmasin";"None"
"8230";"2780";"3";"Desa Paling Bersih Sedunia Ada di Bali";"None"
"8231";"2781";"3";"Aneka Keseruan di Cimory On The Valley, Semarang";"None"
"8232";"2782";"3";"Tempat Terbaik Menikmati Musim Dingin di Jepang";"None"
"8233";"2783";"3";"Destinasi 'Tersembunyi' di Bali, Hidden Canyon hingga Bias Tugel";"None"
"8234";"2784";"3";"Potret Kompleks Candi Hindu Terbesar di Indonesia";"None"
"8235";"2785";"3";"Taman yang Jadi Saksi Proklamasi Kemerdekaan Indonesia";"None"
"8236";"2786";"3";"Foto: Liburan Awal Tahun, Ayo ke Pantai Sepanjang di Gunungkidul";"None"
"8237";"2787";"3";"Swiss dari Pulau Jawa yang Jadi Favorit Traveler";"None"
"8238";"2788";"3";"Tahun Baru, Cristiano Ronaldo Liburan ke Dubai";"None"
"8239";"2789";"3";"Labengki dan Suburi, Destinasi Cantik dari Sulawesi";"None"
"8240";"2790";"3";"Syahdunya Singkawang di Malam Hari";"None"
"8241";"2791";"3";"Foto: Ada Kebun Bunga Abadi di Probolinggo";"None"
"8242";"2792";"3";"Ada Taman Langit di Kota Batu";"None"
"8243";"2793";"3";"Foto: Bukit Teletubbies di Bondowoso";"None"
"8244";"2794";"3";"Rumitnya Merakit Pesawat Raksasa Airbus A380";"None"
"8245";"2795";"3";"Foto: Honduras yang Rawan Kriminalitas, Tapi Alamnya Indah";"None"
"8246";"2796";"3";"Liburan Awal Tahun di Bromo, Bisa Makan Apel Sepuasnya";"None"
"8247";"2797";"3";"Foto Kota Penuh Polusi di Rusia, Tak Dapat Matahari 2 Bulan";"None"
"8248";"2798";"3";"Foto: Jakarta Punya Hutan Mangrove Seindah Ini";"None"
"8249";"2799";"3";"Putih Pasir Pantai Maratua Sungguh Menggoda";"None"
"8250";"2800";"3";"Potret Pulau Banyak yang Super Cantik di Aceh";"None"
"8251";"2801";"3";"Ramai Turis, Masuk ke Venesia Kini Tak Lagi Gratis";"None"
"8252";"2802";"3";"Speed Boat Hilang juga Pernah Terjadi di Mioskon Raja Ampat";"None"
"8253";"2803";"3";"Foto: Tempat Wisata Murah Meriah Tapi Cantik di Batang";"None"
"8254";"2804";"3";"Wali Kota Banda Aceh Jawab Tudingan Objek Wisata Jadi Tempat Mesum";"None"
"8255";"2805";"3";"Kisah Usaha Kertas Tahun Baru Imlek yang Mulai Ditinggalkan di China";"None"
"8256";"2806";"3";"Libur Natal-Tahun Baru, Turis Bromo Tembus 14.450 Orang";"None"
"8257";"2807";"3";"Kemenpar Sesalkan Pencurian Speed Boat Wisata di Raja Ampat";"None"
"8258";"2808";"3";"Pencurian Speed Boat di Raja Ampat Diduga Beberapa Kali Terjadi";"None"
"8259";"2809";"3";"Pencurian Kapal Wisata di Raja Ampat, Kerugian Ditaksir Rp 500 Juta";"None"
"8260";"2810";"3";"Masalah Biometrik Untuk Umrah, Pihak Travel Akan Mengadu ke Jokowi";"None"
"8261";"2811";"3";"Ada 15 Turis Saat Kejadian Pencurian Kapal di Raja Ampat";"None"
"8262";"2812";"3";"Cuaca Buruk, Pendakian Gunung Semeru Ditutup Sementara";"None"
"8263";"2813";"3";"Polres Raja Ampat Selidiki Dugaan Pencurian Speed Boat Wisata";"None"
"8264";"2814";"3";"Foto: Gua Bercahaya yang Didatangi Najwa Shihab";"None"
"8265";"2815";"3";"Kisruh Visa Umrah Berlanjut, Asosiasi Travel Mengadu ke Arab Saudi";"None"
"8266";"2816";"3";"Wisata Kuliner Lontong Kari di Bandung, Enak!";"None"
"8267";"2817";"3";"Melihat Lagi Gereja Tempat Pangeran William Menikah";"None"
"8268";"2818";"3";"Santai Dulu ke Kampung Jadul di Malang";"None"
"8269";"2819";"3";"Kereta Malam China Dilengkapi Kasur, Nyaman!";"None"
"8270";"2820";"3";"Pencuri Speed Boat Wisata di Raja Ampat Sempat Dikejar TNI AL";"None"
"8271";"2821";"3";"Umbul Ponggok Tak Sekadar Foto Underwater";"None"
"8272";"2822";"3";"2 Speedboat Kapal Wisata Dicuri di Raja Ampat";"None"
"8273";"2823";"3";"Liburan ke Thailand Demi Ladyboy";"None"
"8274";"2824";"3";"Benteng Kuno di Ngawi yang Cocok Buat Prewedding";"None"
"8275";"2825";"3";"Ini Patung Bekantan Ikonik di Banjarmasin";"None"
"8276";"2826";"3";"Libur Akhir Tahun, Kunjungan ke Objek Wisata Pangandaran Turun 85 Persen";"None"
"8277";"2827";"3";"Magnet Terbaru Surabaya yang Diserbu Wisatawan: Atlantis Land";"None"
"8278";"2828";"3";"Foto: Pantai Akipai, Pantai Cantik Tersembunyi di Ambon";"None"
"8279";"2829";"3";"Najwa Shihab Terpincut Selandia Baru";"None"
"8280";"2830";"3";"Megahnya Masjid Raya Sumatera Barat";"None"
"8281";"2831";"3";"Mengenang Kejayaan Batavia Lama yang Tetap Eksis";"None"
"8282";"2832";"3";"Air Terjun Sanghyang Taraje Seindah Ini!";"None"
"8283";"2833";"3";"Liburan ke Malaysia Modal Tiket Promo 30 Ribuan";"None"
"8284";"2834";"3";"Sensasi Trekking Menuju Coban Rais di Batu";"None"
"8285";"2835";"3";"Foto: Bukan di Ubud, Ini Terasering di Majalengka";"None"
"8286";"2836";"3";"Mau Liburan Murah Awal Tahun di Kabupaten Batang, Ini Tempatnya";"None"
"8287";"2837";"3";"Foto: Desa Pembuat Kertas Tahun Baru Imlek yang Legendaris di China";"None"
"8288";"2838";"3";"Belanda Bayar Orang yang Mau Bersepeda";"None"
"8289";"2839";"3";"Foto: Makan Apel Sepuasnya di Lereng Gunung Bromo";"None"
"8290";"2840";"3";"Kematian Akibat Kecelakaan Pesawat Meningkat Tajam di 2018";"None"
"8291";"2841";"3";"Potret Rumitnya Mengirim Bagian Pesawat Raksasa Airbus A380";"None"
"8292";"2842";"3";"Mau Liburan Kemana? Ke Kuala Lumpur Yuk!";"None"
"8293";"2843";"3";"Eksotisme Ribuan Candi di Bagan, Myanmar";"None"
"8294";"2844";"3";"Danau Ngade, Spot Instagramable di Ternate";"None"
"8295";"2845";"3";"Foto: Asyiknya Main Basah-basahan di Ciamis";"None"
"8296";"2846";"3";"Ini yang Paling Dicari Turis Timur Tengah di Tangkuban Perahu";"None"
"8297";"2847";"3";"Vandalisme di Pesawat, Anak Kecil Corat-coret Meja Lipat";"None"
"8298";"2848";"3";"Foto: Liburan Finalis Miss Universe yang Pamer Stretch Marks di Bali";"None"
"8299";"2849";"3";"Cantiknya Kota Tua Berumur Ratusan Tahun di Shandong";"None"
"8300";"2850";"3";"My Trip My Adventure: Marshall Sastra Bertahan Hidup di Hutan Pangandaran";"None"
"8301";"2851";"3";"Air Zamzam Jadi Tren Minuman 2019, Ini Foto Sumurnya yang Asli";"None"
"8302";"2852";"3";"Palembang Rasa Bali, Inilah Pura Swarnadwipa yang Eksotis";"None"
"8303";"2853";"3";"Diving yang Tak Terlupakan di Ujung Barat Indonesia";"None"
"8304";"2854";"3";"Spot Menikmati Sungai Martapura di Banjarmasin";"None"
"8305";"2855";"3";"Seru Banget, Menjelajahi Belitung yang Wow!";"None"
"8306";"2856";"3";"Foto: Taman Bunga di Kaki Gunung Agung";"None"
"8307";"2857";"3";"Wisatawan Mancanegara Batal ke Indonesia Karena Bencana";"None"
"8308";"2858";"3";"Cobain Serunya Naik Bajaj Keliling Kota Mandalay di Myanmar";"None"
"8309";"2859";"3";"Foto Festival Es Terbesar Sedunia di China";"None"
"8310";"2860";"3";"Mulai 8 Januari, Naik Lion & Wings Air Harus Bayar Bagasi";"None"
"8311";"2861";"3";"Ini Maskapai Teraman Sedunia Tahun 2019";"None"
"8312";"2862";"3";"BBKSDA Jawa Timur Terapkan Pembelian Online Tiket Masuk Ke Kawah Ijen";"None"
"8313";"2863";"3";"Ayo Jelajahi Pulau Surga Komodo!";"None"
"8314";"2864";"3";"Weekend di Lembang, Asyiknya Datang ke Pasar Ini";"None"
"8315";"2865";"3";"Target Wisman 2018 ke Indonesia Belum Tercapai, Kenapa?";"None"
"8316";"2866";"3";"Siang-siang di Jakarta, Enaknya Wisata Kuliner Tahu Gejrot Kebayoran Lama";"None"
"8317";"2867";"3";"Ini Batu Alien di Lereng Merapi";"None"
"8318";"2868";"3";"Tips Menonton Pernikahan Agung Pakualaman Sambil Liburan di Yogya";"None"
"8319";"2869";"3";"Menikmati Kuliner Daging Sei Khas Kupang, Tapi di Bandung";"None"
"8320";"2870";"3";"Liburan ke Dubai, Cristiano Ronaldo Lari di Gurun Pasir Malam Hari";"None"
"8321";"2871";"3";"Foto: Liburan Murah di Kediri, Ayo ke Gua Selomangleng";"None"
"8322";"2872";"3";"Tempat Wisata di Ambon, Ada Pantai Akipai yang Cantik!";"None"
"8323";"2873";"3";"Air Terjun Tersembunyi nan Cantik di Sekitar Yogyakarta";"None"
"8324";"2874";"3";"Menjelajahi Kuta Selatan yang Menawan";"None"
"8325";"2875";"3";"Pantjoran Tea House, Kafe Unik di Pecinan Jakarta";"None"
"8326";"2876";"3";"Angkor Wat dan Keunikan Kamboja yang Wajib Dikunjungi";"None"
"8327";"2877";"3";"Foto: Gemerlap Air Mancur Jejogetan di Semarang";"None"
"8328";"2878";"3";"Terpesona Alam Petungkriyono yang Indah di Pekalongan";"None"
"8329";"2879";"3";"Foto: Kemping Sambil Main Salju Tak Perlu ke Luar Negeri";"None"
"8330";"2880";"3";"Gua Selomangleng, Liburan Murah Meriah di Kediri Awal Tahun";"None"
"8331";"2881";"3";"Foto: Libur Awal Tahun di Surabaya, Ada Atlantis Land!";"None"
"8332";"2882";"3";"Intip Lagi Air Mancur Jejogetan di Semarang";"None"
"8333";"2883";"3";"Foto: Belanda yang Bayar Orang Untuk Bersepeda";"None"
"8334";"2884";"3";"Foto: Kota Tua di China yang Cantik Saat Malam Tiba";"None"
"8335";"2885";"3";"Foto: Liburannya Hana Cross, Kekasih Baru Brooklyn Beckham";"None"
"8336";"2886";"3";"Foto: Bukan di Bali, Ini di Palembang";"None"
"8337";"2887";"3";"Selain Batik, Trusmi juga Punya Museum di Cirebon";"None"
"8338";"2888";"3";"Ribuan Patung Terracota Penjaga Kota Xian";"None"
"8339";"2889";"3";"Festival Kerajaan Es Terbesar Sedunia akan Dibuka";"None"
"8340";"2890";"3";"Foto: Korea Utara yang Belum Pernah Kamu Lihat";"None"
"8341";"2891";"3";"Dua Jempol untuk Keindahan Pantai Kelingking";"None"
"8342";"2892";"3";"Kota Langsa Merintis Kebun Raya";"None"
"8343";"2893";"3";"Libur Akhir Pekan di Aceh Besar, Main Arung Jeram Yuk!";"None"
"8344";"2894";"3";"Mau ke Mana di Akhir Pekan Pertama 2019?";"None"
"8345";"2895";"3";"Aneka Destinasi Wisata Menarik di Kota Seoul dan Sekitarnya";"None"
"8346";"2896";"3";"6 Destinasi yang Wajib Didatangi di Jaipur, India";"None"
"8347";"2897";"3";"Menikmati Musim Gugur di Tokyo, Jepang";"None"
"8348";"2898";"3";"Libur Akhir Pekan di Bekasi, Main Air di Transera Waterpark";"None"
"8349";"2899";"3";"Hari Ini Tonton Pernikahan Pakualaman, Besok ke Kaki Merapi";"None"
"8350";"2900";"3";"Subang, Negeri 1.000 Air Terjun";"None"
"8351";"2901";"3";"Nonton Pernikahan Agung Pakualaman, Sekalian Liburan di Yogya";"None"
"8352";"2902";"3";"Foto Masjid Unik di Bandung Bergaya Oriental";"None"
"8353";"2903";"3";"Jadi Relawan di Pulau Terindah dari Indonesia";"None"
"8354";"2904";"3";"Foto Alam Halmahera dan Raja Ampat yang Bikin Lupa Pulang";"None"
"8355";"2905";"3";"Foto: Museum Batik Paling Keren di Cirebon";"None"
"8356";"2906";"3";"Pemandangan Cantik dari Matanya Kota London";"None"
"8357";"2907";"3";"Foto: Kawah Domas, Favorit Turis Timur Tengah di Tangkuban Perahu";"None"
"8358";"2908";"3";"Foto: Liburannya Hofit Golan, Sosialita Cantik Israel yang Misterius";"None"
"8359";"2909";"3";"Kemping Asyik Sambil Main Salju di Sleman, Kamu Mau?";"None"
"8360";"2910";"3";"Perjuangan Menggapai Puncak Tembok Besar China";"None"
"8361";"2911";"3";"Foto: Pecinta The Beatles Wajib Mampir ke Museum Ini";"None"
"8362";"2912";"3";"Tak Semua Turis yang Tinggalkan Jepang Kena Sayonara Tax";"None"
"8363";"2913";"3";"Aplikasi Pemesanan Tiket ke Kawah Ijen Sudah Bisa Diunduh";"None"
"8364";"2914";"3";"Puncak Kenteng Songo yang Eksotis";"None"
"8365";"2915";"3";"Ini Taman Cantik di Pusat Beijing";"None"
"8366";"2916";"3";"Menpar Dukung Langkah Pemberlakuan Tiket Online di TWA Kawah Ijen";"None"
"8367";"2917";"3";"Foto: Marshall Sastra Bertahan Hidup di Hutan Pangandaran";"None"
"8368";"2918";"3";"Potret Anak-anak di Perbatasan India-Pakistan";"None"
"8369";"2919";"3";"Santai Sore di Pantai Pulau Merah";"None"
"8370";"2920";"3";"Berlaku Mulai Senin Besok, Ini Mekanisme Sayonara Tax di Jepang";"None"
"8371";"2921";"3";"Traveler, Yuk Sehari Nikmati Chiang Mai ke Tempat Seru Ini";"None"
"8372";"2922";"3";"Kulineran di Banjarmasin, Cobain Soto Banjar";"None"
"8373";"2923";"3";"Melepas Rindu Sambil Hiking di Bogor";"None"
"8374";"2924";"3";"Kado Terbaik untuk Dia yang Suka Wara-wiri Keliling Kota";"None"
"8375";"2925";"3";"Desa Uighur Bak Negeri Dongeng Musim Dingin";"None"
"8376";"2926";"3";"Genjot Wisatawan 2019, Banda Aceh Akan Promosi Wisata di Malaysia";"None"
"8377";"2927";"3";"Keliling Tangerang Gratis Naik Bus Wisata";"None"
"8378";"2928";"3";"Liburan ke Negeri 1.000 Benteng";"None"
"8379";"2929";"3";"Mulai Senin Besok, Turis yang Tinggalkan Jepang Kena Pajak 1.000 Yen";"None"
"8380";"2930";"3";"Dua Candi di Karanganyar yang Bentuknya Tak Biasa";"None"
"8381";"2931";"3";"Sasak Panyawangan, Wisata Flying Fox Terpanjang Se-Jabar";"None"
"8382";"2932";"3";"Liburannya Artis Cantik Turki, Hande Ercel";"None"
"8383";"2933";"3";"Foto: Before After Resort Mewah Maldives yang Kebakaran Hebat";"None"
"8384";"2934";"3";"Liburan ke Filipina, Belanja dan Kunjungi Kasino di Metro Manila";"None"
"8385";"2935";"3";"Kata Traveler Soal Berlakunya Sayonara Tax Jepang";"None"
"8386";"2936";"3";"Selai Asin dari Negeri Kanguru, Berani Coba?";"None"
"8387";"2937";"3";"Malam Tahun Baru, Pengemudi Online Banjir Order ke Tempat Wisata";"None"
"8388";"2938";"3";"Tempat Nongkrong Muda Mudi Singapura Habiskan Pergantian Tahun";"None"
"8389";"2939";"3";"Wisata Malam Bangkok: Belanja Mewah hingga Kuliner Serangga";"None"
"8390";"2940";"3";"Kisah Tembok Raksasa Tertua di China yang Ditinggalkan";"None"
"8391";"2941";"3";"Pengamat Pariwisata: Sayonara Tax di Jepang Angkanya Wajar";"None"
"8392";"2942";"3";"Golesat, Wahana Baru yang Menantang Adrenalin di Bandung";"None"
"8393";"2943";"3";"Mitos Batu Kuda di Ciamis yang Bikin Sakit Kepala";"None"
"8394";"2944";"3";"Foto-foto Kashmir yang Menakjubkan";"None"
"8395";"2945";"3";"Dari Sayonara Tax, Jepang Bisa Dapat Rp 50 M dari Turis Indonesia";"None"
"8396";"2946";"3";"Sayonara Tax Bikin Pariwisata Jepang Makin Makmur";"None"
"8397";"2947";"3";"Rumah Tempat Syuting 'Bird Box' Ramai Dikunjungi Wisatawan";"None"
"8398";"2948";"3";"Jangan Sembarangan Potret Orang di Korea Selatan!";"None"
"8399";"2949";"3";"Kebakaran Hebat, Resor Mewah di Maldives Tinggal Puing-puing";"None"
"8400";"2950";"3";"Satu Lagi Surga Indonesia: Pantai Apparalang di Bulukumba";"None"
"8401";"2951";"3";"Bukan Brasil, Patung Yesus Tertinggi Dunia Ada di Toraja";"None"
"8402";"2952";"3";"Melihat Masjid Tertua dan Terbesar di Beijing";"None"
"8403";"2953";"3";"Tahun Baru, Ribuan Warga Jakarta Minta Diantar Jemput Ojol ke Sini";"None"
"8404";"2954";"3";"Sayonara Tax, Pajak Baru Buat Turis di Jepang Itu Untuk Apa Sih?";"None"
"8405";"2955";"3";"Membangunkan Hiu Tidur di Pulau Komodo";"None"
"8406";"2956";"3";"Melihat Tradisi Unik di Kupang, Salam Tempel Hidung";"None"
"8407";"2957";"3";"Potret Pantai Paling Asyik di Adelaide, Australia";"None"
"8408";"2958";"3";"Foto: Najwa Shihab dan Keindahan Selandia Baru";"None"
"8409";"2959";"3";"Pemandangan Paling Mahal di Korea, Nilainya Rp 13 Miliar!";"None"
"8410";"2960";"3";"Wisata ke Ancol, Masih Ada Dinosaurus di Ujung Musim Liburan";"None"
"8411";"2961";"3";"Wisata Religi Kebanggan Banjarmasin, Masjid Sabilal Muhtadin";"None"
"8412";"2962";"3";"Foto Hotel Pilihan Charlie Chaplin di Kota Bandung";"None"
"8413";"2963";"3";"Melihat Toraja Lewat Budaya dan Alamnya yang Indah";"None"
"8414";"2964";"3";"Liburan ke Skotlandia, Ini 5 Wisata Wajibnya";"None"
"8415";"2965";"3";"Foto: Taman yang Instagramable di Banjar";"None"
"8416";"2966";"3";"Bali Jadi Destinasi Favorit Turis Buat Tahun Baruan di Indonesia";"None"
"8417";"2967";"3";"Foto: Gaya Liburan Pacarnya Kourtney Kardashian, Luka Sabbat";"None"
"8418";"2968";"3";"Kastil Beauty and The Beast Sungguhan Ada di Prancis";"None"
"8419";"2969";"3";"Foto: 5 Hotel Rumah Pohon Bergaya Mewah";"None"
"8420";"2970";"3";"Kota-kota Terfavorit di Dunia Saat Tahun Baru 2019";"None"
"8421";"2971";"3";"Foto Traveling Model Plus Size Cantik, Chloe Marshall";"None"
"8422";"2972";"3";"Foto: DJ Seksi Ukraina yang Senang Traveling";"None"
"8423";"2973";"3";"Nasihat Untuk Pendaki: Gunung Tidak Lari ke Mana-mana";"None"
"8424";"2974";"3";"Lewat Bandara Silangit, Pariwisata Danau Toba Makin Bergairah";"None"
"8425";"2975";"3";"Aksi Kocak Bos AirAsia Dikejar 'Dinosaurus'";"None"
"8426";"2976";"3";"Apa Bedanya Hipotermia, Frostbite dan Altitude Sickness?";"None"
"8427";"2977";"3";"4 Destinasi Favorit Saat Malam Tahun Baru di Malaysia";"None"
"8428";"2978";"3";"Angin Segar Bagi Bandara Banyuwangi dari Sektor Pariwisata";"None"
"8429";"2979";"3";"Menikmati Kaledo Khas Palu di Jakarta";"None"
"8430";"2980";"3";"1 Speed Boat Hilang di Raja Ampat Ditemukan, Mesin Raib";"None"
"8431";"2981";"3";"Cerita Pendaki Gunung yang Kena Hipotermia";"None"
"8432";"2982";"3";"Renovasi, Wisata Pantai Grand Watu Dodol Ditutup Sementara";"None"
"8433";"2983";"3";"Menikmati Kabut di Tangkuban Perahu";"None"
"8434";"2984";"3";"Membuka Tabir Kota Phnom Penh Melalui Tempat Perayaan Tahun Baru";"None"
"8435";"2985";"3";"Promo AirAsia, Terbang ke Kuala Lumpur Mulai dari Rp 19 Ribu";"None"
"8436";"2986";"3";"Dibayarin Buat Liburan ke Pantai Keren Indonesia, Mau?";"None"
"8437";"2987";"3";"Viral! Penumpang Pesawat Tulis Surat Cinta di Kantong Muntah";"None"
"8438";"2988";"3";"Hipotermia Paling Parah: Kepanasan dan Buka Baju";"None"
"8439";"2989";"3";"Gara-gara Minum Air Keran Bandara, 6 Traveler Ini Jatuh Sakit";"None"
"8440";"2990";"3";"Wajah Masjid Berusia 5 Abad di Banjarmasin";"None"
"8441";"2991";"3";"Pesona Golden Triangle India yang Abadi";"None"
"8442";"2992";"3";"Hai Para Pendaki, Ini yang Harus Kamu Tahu Tentang Hipotermia";"None"
"8443";"2993";"3";"Siang-siang di Banjarmasin, Enaknya Makan Soto Banjar Haji Asan";"None"
"8444";"2994";"3";"Berlayar di Labuan Bajo, Siapa Takut!";"None"
"8445";"2995";"3";"Ada Kerangka Tyrannosaurus Rex di Bandung!";"None"
"8446";"2996";"3";"Desa Miskin yang Jadi Kaya di China";"None"
"8447";"2997";"3";"Tenangnya Danau Hoan Kiem Sampai Gemerlapnya Birdcage di Hanoi";"None"
"8448";"2998";"3";"Awal Tahun 2019, Banyak Pendaki Gunung Kena Hipotermia";"None"
"8449";"2999";"3";"Polewali Mandar Punya Air Terjun yang Cantik Banget";"None"
"8450";"3000";"3";"Foto: Mata Air Paling Bersih Sedunia yang Romantis";"None"
"8451";"3001";"3";"Pendaki Asal Makassar Hipotermia di Mahameru, Ini Kronologinya";"None"
"8452";"3002";"3";"Wisata Berkebun di Jakarta, Bisa Kok!";"None"
"8453";"3003";"3";"Lapar di Garut? ke Yogya Saja";"None"
"8454";"3004";"3";"Foto Burung Eksotis Kalimantan di Kotabaru";"None"
"8455";"3005";"3";"Mesti Coba, Menjajal Tol Laut Bali Naik Motor";"None"
"8456";"3006";"3";"Foto: Seru-seruan di Wahana Baru Rancabali Bandung";"None"
"8457";"3007";"3";"Demam Agrowisata Kekinian dari Trenggalek";"None"
"8458";"3008";"3";"Foto: Tembok Besar Tertua China yang Bukan Primadona";"None"
"8459";"3009";"3";"Pramugari Maskapai Pakistan Diwajibkan Diet";"None"
"8460";"3010";"3";"Foto Batu Kuda di Ciamis yang Konon Bikin Pusing dan Kesurupan";"None"
"8461";"3011";"3";"Mata Air Terbersih Sedunia Ada di China!";"None"
"8462";"3012";"3";"Potret 20 Maskapai Teraman Sedunia 2019";"None"
"8463";"3013";"3";"Unik! Ada Masjid Gresik di Thailand Selatan";"None"
